chr	start	stop	arm	chr_arm	band
20	19000001	19050000	p	20p	p11.23
20	19050001	19100000	p	20p	p11.23
20	19100001	19150000	p	20p	p11.23
20	19150001	19200000	p	20p	p11.23
20	19200001	19250000	p	20p	p11.23
20	19250001	19300000	p	20p	p11.23
20	19300001	19350000	p	20p	p11.23
20	19350001	19400000	p	20p	p11.23
20	19400001	19450000	p	20p	p11.23
20	19450001	19500000	p	20p	p11.23
20	19500001	19550000	p	20p	p11.23
20	19550001	19600000	p	20p	p11.23
20	19600001	19650000	p	20p	p11.23
20	19650001	19700000	p	20p	p11.23
20	19700001	19750000	p	20p	p11.23
20	19750001	19800000	p	20p	p11.23
20	19800001	19850000	p	20p	p11.23
20	19850001	19900000	p	20p	p11.23
20	19900001	19950000	p	20p	p11.23
20	19950001	20000000	p	20p	p11.23
20	20000001	20050000	p	20p	p11.23
20	20050001	20100000	p	20p	p11.23
20	20100001	20150000	p	20p	p11.23
20	20150001	20200000	p	20p	p11.23
20	20200001	20250000	p	20p	p11.23
20	20250001	20300000	p	20p	p11.23
20	20300001	20350000	p	20p	p11.23
20	20350001	20400000	p	20p	p11.23
20	20400001	20450000	p	20p	p11.23
20	20450001	20500000	p	20p	p11.23
20	20500001	20550000	p	20p	p11.23
20	20550001	20600000	p	20p	p11.23
20	20600001	20650000	p	20p	p11.23
20	20650001	20700000	p	20p	p11.23
20	20700001	20750000	p	20p	p11.23
20	20750001	20800000	p	20p	p11.23
20	20800001	20850000	p	20p	p11.23
20	20850001	20900000	p	20p	p11.23
20	20900001	20950000	p	20p	p11.23
20	20950001	21000000	p	20p	p11.23
20	21000001	21050000	p	20p	p11.23
20	21050001	21100000	p	20p	p11.23
20	21100001	21150000	p	20p	p11.23
20	21150001	21200000	p	20p	p11.23
20	21200001	21250000	p	20p	p11.23
20	21250001	21300000	p	20p	p11.23
20	21300001	21350000	p	20p	p11.22
20	21350001	21400000	p	20p	p11.22
20	21400001	21450000	p	20p	p11.22
20	21450001	21500000	p	20p	p11.22
20	21500001	21550000	p	20p	p11.22
20	21550001	21600000	p	20p	p11.22
20	21600001	21650000	p	20p	p11.22
20	21650001	21700000	p	20p	p11.22
20	21700001	21750000	p	20p	p11.22
20	21750001	21800000	p	20p	p11.22
20	21800001	21850000	p	20p	p11.22
20	21850001	21900000	p	20p	p11.22
20	21900001	21950000	p	20p	p11.22
20	21950001	22000000	p	20p	p11.22
20	22000001	22050000	p	20p	p11.22
20	22050001	22100000	p	20p	p11.22
20	22100001	22150000	p	20p	p11.22
20	22150001	22200000	p	20p	p11.22
20	22200001	22250000	p	20p	p11.22
20	22250001	22300000	p	20p	p11.22
20	22300001	22350000	p	20p	p11.21
20	22350001	22400000	p	20p	p11.21
20	22400001	22450000	p	20p	p11.21
20	22450001	22500000	p	20p	p11.21
20	22500001	22550000	p	20p	p11.21
20	22550001	22600000	p	20p	p11.21
20	22600001	22650000	p	20p	p11.21
20	22650001	22700000	p	20p	p11.21
20	22700001	22750000	p	20p	p11.21
20	22750001	22800000	p	20p	p11.21
20	22800001	22850000	p	20p	p11.21
20	22850001	22900000	p	20p	p11.21
20	22900001	22950000	p	20p	p11.21
20	22950001	23000000	p	20p	p11.21
20	23000001	23050000	p	20p	p11.21
20	23050001	23100000	p	20p	p11.21
20	23100001	23150000	p	20p	p11.21
20	23150001	23200000	p	20p	p11.21
20	23200001	23250000	p	20p	p11.21
20	23250001	23300000	p	20p	p11.21
20	23300001	23350000	p	20p	p11.21
20	23350001	23400000	p	20p	p11.21
20	23400001	23450000	p	20p	p11.21
20	23450001	23500000	p	20p	p11.21
20	23500001	23550000	p	20p	p11.21
20	23550001	23600000	p	20p	p11.21
20	23600001	23650000	p	20p	p11.21
20	23650001	23700000	p	20p	p11.21
20	23700001	23750000	p	20p	p11.21
20	23750001	23800000	p	20p	p11.21
20	23800001	23850000	p	20p	p11.21
20	23850001	23900000	p	20p	p11.21
20	23900001	23950000	p	20p	p11.21
20	23950001	24000000	p	20p	p11.21
20	24000001	24050000	p	20p	p11.21
20	24050001	24100000	p	20p	p11.21
20	24100001	24150000	p	20p	p11.21
20	24150001	24200000	p	20p	p11.21
20	24200001	24250000	p	20p	p11.21
20	24250001	24300000	p	20p	p11.21
20	24300001	24350000	p	20p	p11.21
20	24350001	24400000	p	20p	p11.21
20	24400001	24450000	p	20p	p11.21
20	24450001	24500000	p	20p	p11.21
20	24500001	24550000	p	20p	p11.21
20	24550001	24600000	p	20p	p11.21
20	24600001	24650000	p	20p	p11.21
20	24650001	24700000	p	20p	p11.21
20	24700001	24750000	p	20p	p11.21
20	24750001	24800000	p	20p	p11.21
20	24800001	24850000	p	20p	p11.21
20	24850001	24900000	p	20p	p11.21
20	24900001	24950000	p	20p	p11.21
20	24950001	25000000	p	20p	p11.21
20	25000001	25050000	p	20p	p11.21
20	25050001	25100000	p	20p	p11.21
20	25100001	25150000	p	20p	p11.21
20	25150001	25200000	p	20p	p11.21
20	25200001	25250000	p	20p	p11.21
20	25250001	25300000	p	20p	p11.21
20	25300001	25350000	p	20p	p11.21
20	25350001	25400000	p	20p	p11.21
20	25400001	25450000	p	20p	p11.21
20	25450001	25500000	p	20p	p11.21
20	25500001	25550000	p	20p	p11.21
20	25550001	25600000	p	20p	p11.21
20	25600001	25650000	p	20p	p11.21
20	25650001	25700000	p	20p	p11.21
20	25700001	25750000	p	20p	p11.1
20	25750001	25800000	p	20p	p11.1
20	25800001	25850000	p	20p	p11.1
20	25850001	25900000	p	20p	p11.1
20	25900001	25950000	p	20p	p11.1
20	25950001	26000000	p	20p	p11.1
20	26000001	26050000	p	20p	p11.1
20	26050001	26100000	p	20p	p11.1
20	26100001	26150000	p	20p	p11.1
20	26150001	26200000	p	20p	p11.1
20	26200001	26250000	p	20p	p11.1
20	26250001	26300000	p	20p	p11.1
20	26300001	26350000	p	20p	p11.1
20	26350001	26400000	p	20p	p11.1
20	26400001	26450000	p	20p	p11.1
20	26450001	26500000	p	20p	p11.1
20	26500001	26550000	p	20p	p11.1
20	26550001	26600000	p	20p	p11.1
20	26600001	26650000	p	20p	p11.1
20	26650001	26700000	p	20p	p11.1
20	26700001	26750000	p	20p	p11.1
20	26750001	26800000	p	20p	p11.1
20	26800001	26850000	p	20p	p11.1
20	26850001	26900000	p	20p	p11.1
20	26900001	26950000	p	20p	p11.1
20	26950001	27000000	p	20p	p11.1
20	27000001	27050000	p	20p	p11.1
20	27050001	27100000	p	20p	p11.1
20	27100001	27150000	p	20p	p11.1
20	27150001	27200000	p	20p	p11.1
20	27200001	27250000	p	20p	p11.1
20	27250001	27300000	p	20p	p11.1
20	27300001	27350000	p	20p	p11.1
20	27350001	27400000	p	20p	p11.1
20	27400001	27450000	p	20p	p11.1
20	27450001	27500000	p	20p	p11.1
20	27500001	27550000	p	20p	p11.1
20	27550001	27600000	p	20p	p11.1
20	27600001	27650000	p	20p	p11.1
20	27650001	27700000	p	20p	p11.1
20	27700001	27750000	p	20p	p11.1
20	27750001	27800000	p	20p	p11.1
20	27800001	27850000	p	20p	p11.1
20	27850001	27900000	p	20p	p11.1
20	27900001	27950000	p	20p	p11.1
20	27950001	28000000	p	20p	p11.1
20	28000001	28050000	p	20p	p11.1
20	28050001	28100000	p	20p	p11.1
20	28100001	28150000	q	20q	q11.1
20	28150001	28200000	q	20q	q11.1
20	28200001	28250000	q	20q	q11.1
20	28250001	28300000	q	20q	q11.1
20	28300001	28350000	q	20q	q11.1
20	28350001	28400000	q	20q	q11.1
20	28400001	28450000	q	20q	q11.1
20	28450001	28500000	q	20q	q11.1
20	28500001	28550000	q	20q	q11.1
20	28550001	28600000	q	20q	q11.1
20	28600001	28650000	q	20q	q11.1
20	28650001	28700000	q	20q	q11.1
20	28700001	28750000	q	20q	q11.1
20	28750001	28800000	q	20q	q11.1
20	28800001	28850000	q	20q	q11.1
20	28850001	28900000	q	20q	q11.1
20	28900001	28950000	q	20q	q11.1
20	28950001	29000000	q	20q	q11.1
20	29000001	29050000	q	20q	q11.1
20	29050001	29100000	q	20q	q11.1
20	29100001	29150000	q	20q	q11.1
20	29150001	29200000	q	20q	q11.1
20	29200001	29250000	q	20q	q11.1
20	29250001	29300000	q	20q	q11.1
20	29300001	29350000	q	20q	q11.1
20	29350001	29400000	q	20q	q11.1
20	29400001	29450000	q	20q	q11.1
20	29450001	29500000	q	20q	q11.1
20	29500001	29550000	q	20q	q11.1
20	29550001	29600000	q	20q	q11.1
20	29600001	29650000	q	20q	q11.1
20	29650001	29700000	q	20q	q11.1
20	29700001	29750000	q	20q	q11.1
20	29750001	29800000	q	20q	q11.1
20	29800001	29850000	q	20q	q11.1
20	29850001	29900000	q	20q	q11.1
20	29900001	29950000	q	20q	q11.1
20	29950001	30000000	q	20q	q11.1
20	30000001	30050000	q	20q	q11.1
20	30050001	30100000	q	20q	q11.1
20	30100001	30150000	q	20q	q11.1
20	30150001	30200000	q	20q	q11.1
20	30200001	30250000	q	20q	q11.1
20	30250001	30300000	q	20q	q11.1
20	30300001	30350000	q	20q	q11.1
20	30350001	30400000	q	20q	q11.1
20	30400001	30450000	q	20q	q11.21
20	30450001	30500000	q	20q	q11.21
20	30500001	30550000	q	20q	q11.21
20	30550001	30600000	q	20q	q11.21
20	30600001	30650000	q	20q	q11.21
20	30650001	30700000	q	20q	q11.21
20	30700001	30750000	q	20q	q11.21
20	30750001	30800000	q	20q	q11.21
20	30800001	30850000	q	20q	q11.21
20	30850001	30900000	q	20q	q11.21
20	30900001	30950000	q	20q	q11.21
20	30950001	31000000	q	20q	q11.21
20	31000001	31050000	q	20q	q11.21
20	31050001	31100000	q	20q	q11.21
20	31100001	31150000	q	20q	q11.21
20	31150001	31200000	q	20q	q11.21
20	31200001	31250000	q	20q	q11.21
20	31250001	31300000	q	20q	q11.21
20	31300001	31350000	q	20q	q11.21
20	31350001	31400000	q	20q	q11.21
20	31400001	31450000	q	20q	q11.21
20	31450001	31500000	q	20q	q11.21
20	31500001	31550000	q	20q	q11.21
20	31550001	31600000	q	20q	q11.21
20	31600001	31650000	q	20q	q11.21
20	31650001	31700000	q	20q	q11.21
20	31700001	31750000	q	20q	q11.21
20	31750001	31800000	q	20q	q11.21
20	31800001	31850000	q	20q	q11.21
20	31850001	31900000	q	20q	q11.21
20	31900001	31950000	q	20q	q11.21
20	31950001	32000000	q	20q	q11.21
20	32000001	32050000	q	20q	q11.21
20	32050001	32100000	q	20q	q11.21
20	32100001	32150000	q	20q	q11.21
20	32150001	32200000	q	20q	q11.21
20	32200001	32250000	q	20q	q11.21
20	32250001	32300000	q	20q	q11.21
20	32300001	32350000	q	20q	q11.21
20	32350001	32400000	q	20q	q11.21
20	32400001	32450000	q	20q	q11.21
20	32450001	32500000	q	20q	q11.21
20	32500001	32550000	q	20q	q11.21
20	32550001	32600000	q	20q	q11.21
20	32600001	32650000	q	20q	q11.21
20	32650001	32700000	q	20q	q11.21
20	32700001	32750000	q	20q	q11.21
20	32750001	32800000	q	20q	q11.21
20	32800001	32850000	q	20q	q11.21
20	32850001	32900000	q	20q	q11.21
20	32900001	32950000	q	20q	q11.21
20	32950001	33000000	q	20q	q11.21
20	33000001	33050000	q	20q	q11.21
20	33050001	33100000	q	20q	q11.21
20	33100001	33150000	q	20q	q11.21
20	33150001	33200000	q	20q	q11.21
20	33200001	33250000	q	20q	q11.21
20	33250001	33300000	q	20q	q11.21
20	33300001	33350000	q	20q	q11.21
20	33350001	33400000	q	20q	q11.21
20	33400001	33450000	q	20q	q11.21
20	33450001	33500000	q	20q	q11.21
20	33500001	33550000	q	20q	q11.22
20	33550001	33600000	q	20q	q11.22
20	33600001	33650000	q	20q	q11.22
20	33650001	33700000	q	20q	q11.22
20	33700001	33750000	q	20q	q11.22
20	33750001	33800000	q	20q	q11.22
20	33800001	33850000	q	20q	q11.22
20	33850001	33900000	q	20q	q11.22
20	33900001	33950000	q	20q	q11.22
20	33950001	34000000	q	20q	q11.22
20	34000001	34050000	q	20q	q11.22
20	34050001	34100000	q	20q	q11.22
20	34100001	34150000	q	20q	q11.22
20	34150001	34200000	q	20q	q11.22
20	34200001	34250000	q	20q	q11.22
20	34250001	34300000	q	20q	q11.22
20	34300001	34350000	q	20q	q11.22
20	34350001	34400000	q	20q	q11.22
20	34400001	34450000	q	20q	q11.22
20	34450001	34500000	q	20q	q11.22
20	34500001	34550000	q	20q	q11.22
20	34550001	34600000	q	20q	q11.22
20	34600001	34650000	q	20q	q11.22
20	34650001	34700000	q	20q	q11.22
20	34700001	34750000	q	20q	q11.22
20	34750001	34800000	q	20q	q11.22
20	34800001	34850000	q	20q	q11.22
20	34850001	34900000	q	20q	q11.22
20	34900001	34950000	q	20q	q11.22
20	34950001	35000000	q	20q	q11.22
20	35000001	35050000	q	20q	q11.22
20	35050001	35100000	q	20q	q11.22
20	35100001	35150000	q	20q	q11.22
20	35150001	35200000	q	20q	q11.22
20	35200001	35250000	q	20q	q11.22
20	35250001	35300000	q	20q	q11.22
20	35300001	35350000	q	20q	q11.22
20	35350001	35400000	q	20q	q11.22
20	35400001	35450000	q	20q	q11.22
20	35450001	35500000	q	20q	q11.22
20	35500001	35550000	q	20q	q11.22
20	35550001	35600000	q	20q	q11.22
20	35600001	35650000	q	20q	q11.22
20	35650001	35700000	q	20q	q11.22
20	35700001	35750000	q	20q	q11.22
20	35750001	35800000	q	20q	q11.22
20	35800001	35850000	q	20q	q11.23
20	35850001	35900000	q	20q	q11.23
20	35900001	35950000	q	20q	q11.23
20	35950001	36000000	q	20q	q11.23
20	36000001	36050000	q	20q	q11.23
20	36050001	36100000	q	20q	q11.23
20	36100001	36150000	q	20q	q11.23
20	36150001	36200000	q	20q	q11.23
20	36200001	36250000	q	20q	q11.23
20	36250001	36300000	q	20q	q11.23
20	36300001	36350000	q	20q	q11.23
20	36350001	36400000	q	20q	q11.23
20	36400001	36450000	q	20q	q11.23
20	36450001	36500000	q	20q	q11.23
20	36500001	36550000	q	20q	q11.23
20	36550001	36600000	q	20q	q11.23
20	36600001	36650000	q	20q	q11.23
20	36650001	36700000	q	20q	q11.23
20	36700001	36750000	q	20q	q11.23
20	36750001	36800000	q	20q	q11.23
20	36800001	36850000	q	20q	q11.23
20	36850001	36900000	q	20q	q11.23
20	36900001	36950000	q	20q	q11.23
20	36950001	37000000	q	20q	q11.23
20	37000001	37050000	q	20q	q11.23
20	37050001	37100000	q	20q	q11.23
20	37100001	37150000	q	20q	q11.23
20	37150001	37200000	q	20q	q11.23
20	37200001	37250000	q	20q	q11.23
20	37250001	37300000	q	20q	q11.23
20	37300001	37350000	q	20q	q11.23
20	37350001	37400000	q	20q	q11.23
20	37400001	37450000	q	20q	q11.23
20	37450001	37500000	q	20q	q11.23
20	37500001	37550000	q	20q	q11.23
20	37550001	37600000	q	20q	q11.23
20	37600001	37650000	q	20q	q11.23
20	37650001	37700000	q	20q	q11.23
20	37700001	37750000	q	20q	q11.23
20	37750001	37800000	q	20q	q11.23
20	37800001	37850000	q	20q	q11.23
20	37850001	37900000	q	20q	q11.23
20	37900001	37950000	q	20q	q11.23
20	37950001	38000000	q	20q	q11.23
20	38000001	38050000	q	20q	q11.23
20	38050001	38100000	q	20q	q11.23
20	38100001	38150000	q	20q	q11.23
20	38150001	38200000	q	20q	q11.23
20	38200001	38250000	q	20q	q11.23
20	38250001	38300000	q	20q	q11.23
20	38300001	38350000	q	20q	q11.23
20	38350001	38400000	q	20q	q11.23
20	38400001	38450000	q	20q	q11.23
20	38450001	38500000	q	20q	q11.23
20	38500001	38550000	q	20q	q11.23
20	38550001	38600000	q	20q	q11.23
20	38600001	38650000	q	20q	q11.23
20	38650001	38700000	q	20q	q11.23
20	38700001	38750000	q	20q	q11.23
20	38750001	38800000	q	20q	q11.23
20	38800001	38850000	q	20q	q11.23
20	38850001	38900000	q	20q	q11.23
20	38900001	38950000	q	20q	q11.23
20	38950001	39000000	q	20q	q11.23
20	39000001	39050000	q	20q	q12
20	39050001	39100000	q	20q	q12
20	39100001	39150000	q	20q	q12
20	39150001	39200000	q	20q	q12
20	39200001	39250000	q	20q	q12
20	39250001	39300000	q	20q	q12
20	39300001	39350000	q	20q	q12
20	39350001	39400000	q	20q	q12
20	39400001	39450000	q	20q	q12
20	39450001	39500000	q	20q	q12
20	39500001	39550000	q	20q	q12
20	39550001	39600000	q	20q	q12
20	39600001	39650000	q	20q	q12
20	39650001	39700000	q	20q	q12
20	39700001	39750000	q	20q	q12
20	39750001	39800000	q	20q	q12
20	39800001	39850000	q	20q	q12
20	39850001	39900000	q	20q	q12
20	39900001	39950000	q	20q	q12
20	39950001	40000000	q	20q	q12
20	40000001	40050000	q	20q	q12
20	40050001	40100000	q	20q	q12
20	40100001	40150000	q	20q	q12
20	40150001	40200000	q	20q	q12
20	40200001	40250000	q	20q	q12
20	40250001	40300000	q	20q	q12
20	40300001	40350000	q	20q	q12
20	40350001	40400000	q	20q	q12
20	40400001	40450000	q	20q	q12
20	40450001	40500000	q	20q	q12
20	40500001	40550000	q	20q	q12
20	40550001	40600000	q	20q	q12
20	40600001	40650000	q	20q	q12
20	40650001	40700000	q	20q	q12
20	40700001	40750000	q	20q	q12
20	40750001	40800000	q	20q	q12
20	40800001	40850000	q	20q	q12
20	40850001	40900000	q	20q	q12
20	40900001	40950000	q	20q	q12
20	40950001	41000000	q	20q	q12
20	41000001	41050000	q	20q	q12
20	41050001	41100000	q	20q	q12
20	41100001	41150000	q	20q	q12
20	41150001	41200000	q	20q	q12
20	41200001	41250000	q	20q	q12
20	41250001	41300000	q	20q	q12
20	41300001	41350000	q	20q	q12
20	41350001	41400000	q	20q	q12
20	41400001	41450000	q	20q	q12
20	41450001	41500000	q	20q	q12
20	41500001	41550000	q	20q	q12
20	41550001	41600000	q	20q	q12
20	41600001	41650000	q	20q	q12
20	41650001	41700000	q	20q	q12
20	41700001	41750000	q	20q	q12
20	41750001	41800000	q	20q	q12
20	41800001	41850000	q	20q	q12
20	41850001	41900000	q	20q	q12
20	41900001	41950000	q	20q	q12
20	41950001	42000000	q	20q	q12
20	42000001	42050000	q	20q	q12
20	42050001	42100000	q	20q	q12
20	42100001	42150000	q	20q	q12
20	42150001	42200000	q	20q	q12
20	42200001	42250000	q	20q	q12
20	42250001	42300000	q	20q	q12
20	42300001	42350000	q	20q	q12
20	42350001	42400000	q	20q	q12
20	42400001	42450000	q	20q	q12
20	42450001	42500000	q	20q	q12
20	42500001	42550000	q	20q	q12
20	42550001	42600000	q	20q	q12
20	42600001	42650000	q	20q	q12
20	42650001	42700000	q	20q	q12
20	42700001	42750000	q	20q	q12
20	42750001	42800000	q	20q	q12
20	42800001	42850000	q	20q	q12
20	42850001	42900000	q	20q	q12
20	42900001	42950000	q	20q	q12
20	42950001	43000000	q	20q	q12
20	43000001	43050000	q	20q	q12
20	43050001	43100000	q	20q	q12
20	43100001	43150000	q	20q	q13.11
20	43150001	43200000	q	20q	q13.11
20	43200001	43250000	q	20q	q13.11
20	43250001	43300000	q	20q	q13.11
20	43300001	43350000	q	20q	q13.11
20	43350001	43400000	q	20q	q13.11
20	43400001	43450000	q	20q	q13.11
20	43450001	43500000	q	20q	q13.11
20	43500001	43550000	q	20q	q13.12
20	43550001	43600000	q	20q	q13.12
20	43600001	43650000	q	20q	q13.12
20	43650001	43700000	q	20q	q13.12
20	43700001	43750000	q	20q	q13.12
20	43750001	43800000	q	20q	q13.12
20	43800001	43850000	q	20q	q13.12
20	43850001	43900000	q	20q	q13.12
20	43900001	43950000	q	20q	q13.12
20	43950001	44000000	q	20q	q13.12
20	44000001	44050000	q	20q	q13.12
20	44050001	44100000	q	20q	q13.12
20	44100001	44150000	q	20q	q13.12
20	44150001	44200000	q	20q	q13.12
20	44200001	44250000	q	20q	q13.12
20	44250001	44300000	q	20q	q13.12
20	44300001	44350000	q	20q	q13.12
20	44350001	44400000	q	20q	q13.12
20	44400001	44450000	q	20q	q13.12
20	44450001	44500000	q	20q	q13.12
20	44500001	44550000	q	20q	q13.12
20	44550001	44600000	q	20q	q13.12
20	44600001	44650000	q	20q	q13.12
20	44650001	44700000	q	20q	q13.12
20	44700001	44750000	q	20q	q13.12
20	44750001	44800000	q	20q	q13.12
20	44800001	44850000	q	20q	q13.12
20	44850001	44900000	q	20q	q13.12
20	44900001	44950000	q	20q	q13.12
20	44950001	45000000	q	20q	q13.12
20	45000001	45050000	q	20q	q13.12
20	45050001	45100000	q	20q	q13.12
20	45100001	45150000	q	20q	q13.12
20	45150001	45200000	q	20q	q13.12
20	45200001	45250000	q	20q	q13.12
20	45250001	45300000	q	20q	q13.12
20	45300001	45350000	q	20q	q13.12
20	45350001	45400000	q	20q	q13.12
20	45400001	45450000	q	20q	q13.12
20	45450001	45500000	q	20q	q13.12
20	45500001	45550000	q	20q	q13.12
20	45550001	45600000	q	20q	q13.12
20	45600001	45650000	q	20q	q13.12
20	45650001	45700000	q	20q	q13.12
20	45700001	45750000	q	20q	q13.12
20	45750001	45800000	q	20q	q13.12
20	45800001	45850000	q	20q	q13.12
20	45850001	45900000	q	20q	q13.12
20	45900001	45950000	q	20q	q13.12
20	45950001	46000000	q	20q	q13.12
20	46000001	46050000	q	20q	q13.12
20	46050001	46100000	q	20q	q13.12
20	46100001	46150000	q	20q	q13.12
20	46150001	46200000	q	20q	q13.12
20	46200001	46250000	q	20q	q13.12
20	46250001	46300000	q	20q	q13.12
20	46300001	46350000	q	20q	q13.12
20	46350001	46400000	q	20q	q13.12
20	46400001	46450000	q	20q	q13.12
20	46450001	46500000	q	20q	q13.12
20	46500001	46550000	q	20q	q13.12
20	46550001	46600000	q	20q	q13.12
20	46600001	46650000	q	20q	q13.12
20	46650001	46700000	q	20q	q13.12
20	46700001	46750000	q	20q	q13.12
20	46750001	46800000	q	20q	q13.12
20	46800001	46850000	q	20q	q13.12
20	46850001	46900000	q	20q	q13.12
20	46900001	46950000	q	20q	q13.12
20	46950001	47000000	q	20q	q13.12
20	47000001	47050000	q	20q	q13.12
20	47050001	47100000	q	20q	q13.12
20	47100001	47150000	q	20q	q13.12
20	47150001	47200000	q	20q	q13.12
20	47200001	47250000	q	20q	q13.12
20	47250001	47300000	q	20q	q13.12
20	47300001	47350000	q	20q	q13.12
20	47350001	47400000	q	20q	q13.12
20	47400001	47450000	q	20q	q13.12
20	47450001	47500000	q	20q	q13.12
20	47500001	47550000	q	20q	q13.12
20	47550001	47600000	q	20q	q13.12
20	47600001	47650000	q	20q	q13.12
20	47650001	47700000	q	20q	q13.12
20	47700001	47750000	q	20q	q13.12
20	47750001	47800000	q	20q	q13.12
20	47800001	47850000	q	20q	q13.13
20	47850001	47900000	q	20q	q13.13
20	47900001	47950000	q	20q	q13.13
20	47950001	48000000	q	20q	q13.13
20	48000001	48050000	q	20q	q13.13
20	48050001	48100000	q	20q	q13.13
20	48100001	48150000	q	20q	q13.13
20	48150001	48200000	q	20q	q13.13
20	48200001	48250000	q	20q	q13.13
20	48250001	48300000	q	20q	q13.13
20	48300001	48350000	q	20q	q13.13
20	48350001	48400000	q	20q	q13.13
20	48400001	48450000	q	20q	q13.13
20	48450001	48500000	q	20q	q13.13
20	48500001	48550000	q	20q	q13.13
20	48550001	48600000	q	20q	q13.13
20	48600001	48650000	q	20q	q13.13
20	48650001	48700000	q	20q	q13.13
20	48700001	48750000	q	20q	q13.13
20	48750001	48800000	q	20q	q13.13
20	48800001	48850000	q	20q	q13.13
20	48850001	48900000	q	20q	q13.13
20	48900001	48950000	q	20q	q13.13
20	48950001	49000000	q	20q	q13.13
20	49000001	49050000	q	20q	q13.13
20	49050001	49100000	q	20q	q13.13
20	49100001	49150000	q	20q	q13.13
20	49150001	49200000	q	20q	q13.13
20	49200001	49250000	q	20q	q13.13
20	49250001	49300000	q	20q	q13.13
20	49300001	49350000	q	20q	q13.13
20	49350001	49400000	q	20q	q13.13
20	49400001	49450000	q	20q	q13.13
20	49450001	49500000	q	20q	q13.13
20	49500001	49550000	q	20q	q13.13
20	49550001	49600000	q	20q	q13.13
20	49600001	49650000	q	20q	q13.13
20	49650001	49700000	q	20q	q13.13
20	49700001	49750000	q	20q	q13.13
20	49750001	49800000	q	20q	q13.13
20	49800001	49850000	q	20q	q13.13
20	49850001	49900000	q	20q	q13.13
20	49900001	49950000	q	20q	q13.13
20	49950001	50000000	q	20q	q13.13
20	50000001	50050000	q	20q	q13.13
20	50050001	50100000	q	20q	q13.13
20	50100001	50150000	q	20q	q13.13
20	50150001	50200000	q	20q	q13.13
20	50200001	50250000	q	20q	q13.13
20	50250001	50300000	q	20q	q13.13
20	50300001	50350000	q	20q	q13.13
20	50350001	50400000	q	20q	q13.13
20	50400001	50450000	q	20q	q13.13
20	50450001	50500000	q	20q	q13.13
20	50500001	50550000	q	20q	q13.13
20	50550001	50600000	q	20q	q13.13
20	50600001	50650000	q	20q	q13.13
20	50650001	50700000	q	20q	q13.13
20	50700001	50750000	q	20q	q13.13
20	50750001	50800000	q	20q	q13.13
20	50800001	50850000	q	20q	q13.13
20	50850001	50900000	q	20q	q13.13
20	50900001	50950000	q	20q	q13.13
20	50950001	51000000	q	20q	q13.13
20	51000001	51050000	q	20q	q13.13
20	51050001	51100000	q	20q	q13.13
20	51100001	51150000	q	20q	q13.13
20	51150001	51200000	q	20q	q13.13
20	51200001	51250000	q	20q	q13.2
20	51250001	51300000	q	20q	q13.2
20	51300001	51350000	q	20q	q13.2
20	51350001	51400000	q	20q	q13.2
20	51400001	51450000	q	20q	q13.2
20	51450001	51500000	q	20q	q13.2
20	51500001	51550000	q	20q	q13.2
20	51550001	51600000	q	20q	q13.2
20	51600001	51650000	q	20q	q13.2
20	51650001	51700000	q	20q	q13.2
